"","MonitoringLocationIdentifier","lat","lon"
"30766","USGS-14204860",45.5053936,-123.0259388
"30767","USGS-14204865",45.495116,-123.0195496
"30768","USGS-14204900",45.5015052,-122.995938
"30769","USGS-14205400",45.6823357,-123.069553
"30770","USGS-14205850",45.5387263,-123.0417729
"30771","USGS-14206070",45.5726155,-122.991772
"30772","USGS-14206180",45.5428935,-123.004272
"30773","USGS-14206200",45.5198381,-123.0106608
"30774","USGS-14206230",45.5015052,-122.9956603
"30775","USGS-14206240",45.5001163,-122.9914935
"30776","USGS-14206241",45.5001163,-122.9912157
"30777","USGS-14206250",45.4995608,-122.9870489
"30778","USGS-14206255",45.4995608,-122.9862155
"30779","USGS-14206260",45.4984497,-122.9851044
"30780","USGS-14206265",45.4995609,-122.9806598
"30781","USGS-14206270",45.4995609,-122.9806598
"30782","USGS-14206275",45.4934498,-122.9831598
"30783","USGS-14206280",45.4903942,-122.982882
"30784","USGS-14206285",45.4848387,-122.9817707
"30785","USGS-14206290",45.4781722,-122.9673258
"30786","USGS-14206295",45.4901167,-122.9514922
"30787","USGS-14206338",45.559283,-122.876213
"30788","USGS-14206347",45.5237277,-122.9092692
"30789","USGS-14206372",45.4748397,-122.8323219
"30790","USGS-14206419",45.5551168,-122.8081555
"30791","USGS-14206421",45.544839,-122.8395452
"30792","USGS-14206425",45.532339,-122.8676014
"30793","USGS-14206426",45.5301167,-122.8728793
"30794","USGS-14206435",45.5206722,-122.8995466
"30795","USGS-14206441",45.5381718,-122.9359367
"30796","USGS-14206443",45.5240053,-122.9348254
"30797","USGS-14206445",45.5237277,-122.9092692
"30798","USGS-14206447",45.5203944,-122.9134359
"30799","USGS-14206450",45.5023388,-122.9478811
"30800","USGS-14206460",45.4781724,-122.9412139
"30801","USGS-14206480",45.4809503,-122.9137132
"30802","USGS-14206490",45.472339,-122.947325
"30803","USGS-14206500",45.4498392,-122.9512138
"30804","USGS-14206600",45.4384502,-122.9753809
"30805","USGS-14206650",45.4253948,-122.9609359
"30806","USGS-14206670",45.4012285,-122.9384349
"30807","USGS-14206680",45.4020619,-122.927879
"30808","USGS-14206690",45.4178952,-122.9209346
"30809","USGS-14206700",45.3940066,-122.8987114
"30810","USGS-14206740",45.3881737,-122.8517655
"30811","USGS-14206748",45.367896,-122.8573209
"30812","USGS-14206750",45.3748404,-122.8564876
"30813","USGS-14206760",45.3815073,-122.8267647
"30814","USGS-14206785",45.3942851,-122.7984307
"30815","USGS-14206900",45.4878958,-122.7348194
"30816","USGS-14206925",45.4709512,-122.7748202
"30817","USGS-14206928",45.4573401,-122.7964872
"30818","USGS-14206933",45.4498404,-122.7637084
"30819","USGS-14206935",45.4406737,-122.7792643
"30820","USGS-14206938",45.4348403,-122.7998203
"30821","USGS-14206942",45.4295628,-122.7739861
"30822","USGS-14206950",45.403452,-122.7548185
"30823","USGS-14206960",45.3859522,-122.7573183
"30824","USGS-14206970",45.382619,-122.7403733
"30825","USGS-14206975",45.3834524,-122.7331509
"30826","USGS-14207030",45.3831749,-122.7100947
"30827","USGS-14207050",45.3795639,-122.6978721
"30828","USGS-14207150",45.3695641,-122.6914829
"30829","USGS-14207160",45.3631758,-122.6428704
"30830","USGS-14207200",45.3565088,-122.6850937
"30831","USGS-14207500",45.3506756,-122.6762044
"30832","USGS-14207600",45.3395648,-122.654537
"30833","USGS-14208700",45.1137301,-121.8150775
"30834","USGS-14209000",45.0712319,-121.9406345
"30835","USGS-14209500",45.1248432,-122.0734137
"30836","USGS-14209600",45.1595651,-122.1150808
"30837","USGS-14209700",45.1476208,-122.1531366
"30838","USGS-14210000",45.2998435,-122.3539746
"30839","USGS-14210530",45.3976212,-122.4717558
"30840","USGS-14210750",45.3901214,-122.4942559
"30841","USGS-14210900",45.4102528,-122.5222389
"30842","USGS-14211315",45.4306748,-122.6737057
"30843","USGS-14211499",45.4767869,-122.4984239
"30844","USGS-14211500",45.4774556,-122.5080194
"30845","USGS-14211550",45.452897,-122.6431496
"30846","USGS-14211805",45.5826169,-122.7603766
"30847","USGS-14211902",45.6612278,-122.6689866
"30848","USGS-14211920",45.6751164,-122.6937094
"30849","USGS-14211955",45.7031714,-122.7206547
"30850","USGS-14213050",45.7259489,-122.7350996
"30851","USGS-14220500",45.9517789,-122.5639899
"30852","USGS-14222850",45.8531701,-122.7953806
"30853","USGS-14222890",45.9151143,-122.8162154
"30854","USGS-14233400",46.4701107,-122.0987075
"30855","USGS-14237900",46.5039965,-122.5878901
"30856","USGS-14244200",46.1453901,-122.914278
"30857","USGS-14301000",45.7039986,-123.755405
"30858","USGS-14306500",44.3859538,-123.831778
"30859","USGS-14307620",44.0623432,-123.8831659
"30860","USGS-14307698",42.9698428,-122.879496
"30861","USGS-14307700",42.9540101,-122.8289387
"30862","USGS-14308000",42.9303985,-122.9483872
"30863","USGS-14308500",42.8901216,-122.9178303
"30864","USGS-14308600",42.9673409,-123.1675606
"30865","USGS-14308700",42.9728964,-123.1714496
"30866","USGS-14308730",42.9670628,-123.2258956
"30867","USGS-14308740",42.9503962,-123.238118
"30868","USGS-14308905",42.934285,-123.278397
"30869","USGS-14308910",42.9437293,-123.2853417
"30870","USGS-14309000",42.8248429,-123.1789492
"30871","USGS-14309300",42.7351158,-123.4928453
"30872","USGS-14310000",42.9234502,-123.428957
"30873","USGS-14310500",42.9470619,-123.3622886
"30874","USGS-14310510",42.9498397,-123.3589552
"30875","USGS-14310550",42.9731729,-123.3472883
"30876","USGS-14311100",43.023173,-123.2895093
"30877","USGS-14311105",43.0223396,-123.2972874
"30878","USGS-14311110",43.030395,-123.3170105
"30879","USGS-14311115",43.0587281,-123.3356229
"30880","USGS-14311120",43.0642834,-123.3600684
"30881","USGS-14311140",43.0801166,-123.3678469
"30882","USGS-14311160",43.0806721,-123.3864588
"30883","USGS-14311170",43.1026161,-123.434517
"30884","USGS-14311500",43.1303935,-123.4650748
"30885","USGS-14312000",43.1331717,-123.3984053
"30886","USGS-14312002",43.1381716,-123.4061835
"30887","USGS-14312005",43.1440048,-123.4170176
"30888","USGS-14312010",43.1603938,-123.3956282
"30889","USGS-14312060",43.1751162,-123.3622936
"30890","USGS-14312070",43.1787272,-123.3692385
"30891","USGS-14312150",43.2123383,-123.348405
"30892","USGS-14312200",43.2178943,-123.2886798
"30893","USGS-14312210",43.2148383,-123.343127
"30894","USGS-14312251",43.2159492,-123.3772955
"30895","USGS-14312258",43.2123379,-123.3945185
"30896","USGS-14312260",43.2228933,-123.4145199
"30897","USGS-14312261",43.2403932,-123.4139648
"30898","USGS-14312350",43.2609485,-123.4506342
"30899","USGS-14312600",43.2576254,-122.1705889
"30900","USGS-14313500",43.3220687,-122.1955907
"30901","USGS-14316460",43.3059544,-122.5128232
"30902","USGS-14316495",43.3034543,-122.5303237
"30903","USGS-14316500",43.2959543,-122.5367127
"30904","USGS-14316700",43.349842,-122.7289415
"30905","USGS-14316800",43.3215082,-122.8094992
"30906","USGS-14317100",43.2970633,-122.9081132
"30907","USGS-14317450",43.324563,-122.9997836
"30908","USGS-14317500",43.3306742,-123.0031172
"30909","USGS-14317600",43.3456743,-122.9928394
"30910","USGS-14318000",43.2526179,-123.0261716
"30911","USGS-14321000",43.5859502,-123.5553727
"30912","USGS-14372300",42.5784422,-124.0581443
"30913","USGS-251003080435500",25.1681944,-80.7335889
"30914","USGS-251105080231800",25.1879132,-80.386839
"30915","USGS-251127080382100",25.1905944,-80.6390528
"30916","USGS-2511300803500",25.1920665,-80.5831169
"30917","USGS-251209080350100",25.2033028,-80.5841111
"30918","USGS-251241080385300",25.2102972,-80.6476667
"30919","USGS-251253080320100",25.2148972,-80.5335056
"30920","USGS-251341080291200",25.2283,-80.4859472
"30921","USGS-251433080265000",25.2421083,-80.4475722
"30922","USGS-251519080261400",25.2556744,-80.4370015
"30923","USGS-251549080251200",25.2642111,-80.4201833
"30924","USGS-252019080544800",25.3583333,-80.9002778
"30925","USGS-252551081050900",25.4305556,-81.0859583
"30926","USGS-252747080280701",25.4632778,-80.4686944
"30927","USGS-252804080273801",25.4679722,-80.4607778
"30928","USGS-254716080511900",25.7881561,-80.8550659
"30929","USGS-255353081155400",25.8984316,-81.2647982
"30930","USGS-255406080094600",25.9020388,-80.1625463
"30931","USGS-255511081213000",25.9200978,-81.3581338
"30932","USGS-255740081211100",25.961485,-81.3528557
"30933","USGS-260231081203900",26.042315,-81.3439662
"30934","USGS-260453080123000",26.0817546,-80.208103
"30935","USGS-261940080091200",26.3281342,-80.1531006
"30936","USGS-261955080074500",26.3323007,-80.1289332
"30937","USGS-262125080091500",26.3572998,-80.1539339
"30938","USGS-262145080074700",26.3628551,-80.1294887
"30939","USGS-262152080101500",26.3647996,-80.170601
"30940","USGS-262210080054700",26.3697992,-80.0961543
"30941","USGS-262340080074800",26.3947984,-80.1297664
"30942","USGS-262430080055800",26.4086867,-80.0992099
"30943","USGS-262432080084700",26.4092423,-80.1461557
"30944","USGS-262620080084800",26.4392412,-80.1464334
"30945","USGS-263329081555000",26.5575667,-81.9312444
"30946","USGS-263603081540400",26.6044083,-81.8997944
"30947","USGS-263904081512500",26.6521972,-81.8570556
"30948","USGS-264006081534400",26.6669583,-81.8964389
"30949","USGS-264009081522700",26.6689389,-81.8737861
"30950","USGS-264027081504000",26.6743528,-81.8436278
"30951","USGS-264115081473200",26.6888694,-81.7924806
"30952","USGS-264140081494600",26.694975,-81.8293556
"30953","USGS-264251081334400",26.7141472,-81.5625306
"30954","USGS-264257081454100",26.7157444,-81.76225
"30955","USGS-264608081261500",26.7691778,-81.435975
"30956","USGS-264718081181701",26.7889278,-81.3018056
"30957","USGS-264732081142000",26.7922528,-81.2388028
"30958","USGS-264752081210800",26.797175,-81.3535611
"30959","USGS-265022081045000",26.8394861,-81.0807722
"30960","USGS-265025081043000",26.840617,-81.0747896
"30961","USGS-265415080093900",26.904503,-80.1605996
"30962","USGS-265439080084000",26.9111695,-80.1442103
"30963","USGS-265513080103300",26.9206135,-80.1756
"30964","USGS-265522082064600",26.9231175,-82.1125901
"30965","USGS-265537080090200",26.9272801,-80.1503215
"30966","USGS-265538080135500",26.9275575,-80.2317127
"30967","USGS-265613080100700",26.9372797,-80.1683776
"30968","USGS-270104080313300",27.0179444,-80.5265111
"30969","USGS-270107080262800",27.0231083,-80.4330556
"30970","USGS-270343080191300",27.0620028,-80.3203389
"30971","USGS-270715080161000",27.120675,-80.2699694
"30972","USGS-270901080515000",27.1506048,-80.8636727
"30973","USGS-270905080520900",27.1517158,-80.8689506
"30974","USGS-271020080153300",27.1739611,-80.2595611
"30975","USGS-271130080455200",27.1919923,-80.7642257
"30976","USGS-271137080454100",27.1939367,-80.7611701
"30977","USGS-271236080163700",27.2122806,-80.2743861
"30978","USGS-271422082000700",27.239771,-82.0017527
"30979","USGS-271755082310800",27.2989363,-82.5187082
"30980","USGS-272531081255500",27.4255948,-81.4317403
"30981","USGS-274517082034100",27.7550301,-82.061198
"30982","USGS-275647082240601",27.9466888,-82.4014824
"30983","USGS-280828082062900",28.1414036,-82.1078618
"30984","USGS-280858082124800",28.1497352,-82.2131417
"30985","USGS-281205082080200",28.2016778,-82.1336946
"30986","USGS-281251082074900",28.2144549,-82.1300832
"30987","USGS-282043081155900",28.3455646,-81.2661795
"30988","USGS-282135081345500",28.3600086,-81.5817405
"30989","USGS-290935095455601",29.159971,-95.7657837
"30990","USGS-291242081591601",29.2119212,-81.987587
"30991","USGS-291243081592001",29.212199,-81.9886981
"30992","USGS-291254082023000",29.2152542,-82.0414778
"30993","USGS-291256082022800",29.2158097,-82.0453668
"30994","USGS-291257082025900",29.2160874,-82.0495336
"30995","USGS-291623103200800",29.273175,-103.3357694
"30996","USGS-291722081481301",29.2896966,-81.803416
"30997","USGS-291729083033501",29.2915,-83.0599444
"30998","USGS-291826083042101",29.3072778,-83.0725
"30999","USGS-291945083030001",29.32925,-83.0501667
"31000","USGS-292246083024301",29.3796389,-83.0455
"31001","USGS-292510089563800",29.419665,-89.94396
"31002","USGS-292600081405401",29.4335831,-81.6814686
"31003","USGS-292610096005901",29.4363551,-96.0166236
"31004","USGS-292751081411001",29.4644157,-81.6859135
"31005","USGS-292819081413101",29.4721933,-81.6917471
"31006","USGS-292834090583500",29.4763263,-90.9764855
"31007","USGS-292905081403401",29.484971,-81.6759133
"31008","USGS-292916090005800",29.4879957,-90.0161838
"31009","USGS-292918091043000",29.4885483,-91.0750998
"31010","USGS-292939096014001",29.494409,-96.0280129
"31011","USGS-293050097293899",29.5141249,-97.4941601
"31012","USGS-293112081404201",29.5202481,-81.6781361
"31013","USGS-293120091001700",29.522436,-91.0048196
"31014","USGS-293123096073001",29.5232971,-96.1252378
"31015","USGS-293208097524999",29.5357873,-97.8805584
"31016","USGS-293211096110301",29.5366301,-96.1844062
"31017","USGS-293248091072100",29.5468799,-91.1226013
"31018","USGS-293305090591200",29.5516019,-90.9867636
"31019","USGS-293328098355301",29.5580062,-98.5983538
"31020","USGS-293406098375301",29.5685614,-98.631688
"31021","USGS-293409098330901",29.5693946,-98.5527971
"31022","USGS-293422097554299",29.5730079,-97.928615
"31023","USGS-293458090034000",29.5829928,-90.0611844
"31024","USGS-293524091041300",29.5902118,-91.0703774
"31025","USGS-293526098020999",29.5907844,-98.0361174
"31026","USGS-293546095052701",29.5963411,-95.0910415
"31027","USGS-293554081390401",29.5985807,-81.6509146
"31028","USGS-293555091114500",29.5988227,-91.1959368
"31029","USGS-293633098302100",29.6091667,-98.5058333
"31030","USGS-293645095054601",29.6127298,-95.0963195
"31031","USGS-293744091003200",29.6290994,-91.0089867
"31032","USGS-293802097563800",29.6339556,-97.9438917
"31033","USGS-293847095074501",29.6499444,-95.1292778
"31034","USGS-294011097575800",29.6691194,-97.965825
"31035","USGS-294036096165001",29.676903,-96.280798
"31036","USGS-294502090083000",29.7507656,-90.1417411
"31037","USGS-294539090084500",29.7610431,-90.1459079
"31038","USGS-294542090060700",29.7618763,-90.1020177
"31039","USGS-294551090061500",29.7643762,-90.10424
"31040","USGS-294605091065000",29.7682617,-91.1139897
"31041","USGS-294609092583000",29.7693866,-92.9751469
"31042","USGS-294617096021200",29.7713833,-96.0366667
"31043","USGS-294620090093000",29.7657596,-90.1427828
"31044","USGS-294629090071800",29.7737204,-90.111054
"31045","USGS-294702090064300",29.7840979,-90.1120179
"31046","USGS-294725090165000",29.7830122,-90.2691002
"31047","USGS-294730090110000",29.7918756,-90.1834088
"31048","USGS-294739090074000",29.7943754,-90.1278517
"31049","USGS-294754082551700",29.7985658,-82.9212374
"31050","USGS-294821090185200",29.7647572,-90.3230156
"31051","USGS-294830090083700",29.8023974,-90.1313379
"31052","USGS-294844090073900",29.8124304,-90.1275739
"31053","USGS-294929090100200",29.8085279,-90.1581664
"31054","USGS-294940090113000",29.8279857,-90.1917423
"31055","USGS-294957090095300",29.8327077,-90.1647971
"31056","USGS-295000090100400",29.8333244,-90.1619359
"31057","USGS-295012082420000",29.8369038,-82.699842
"31058","USGS-295031090082900",29.8286161,-90.134599
"31059","USGS-295040090091600",29.8446518,-90.154519
"31060","USGS-295110090011200",29.8529844,-90.0200707
"31061","USGS-295125097534899",29.8571651,-97.8969487
"31062","USGS-295202090093200",29.8674289,-90.1589635
"31063","USGS-295215090041200",29.8708333,-90.07
"31064","USGS-295215091045000",29.8710373,-91.0806559
"31065","USGS-295228097555200",29.8746641,-97.9313939
"31066","USGS-295435091123000",29.909925,-91.208437
"31067","USGS-295800091125000",29.9668682,-91.2139928
"31068","USGS-295945082580400",29.9960611,-82.967629
"31069","USGS-300001090000000",30.0004799,-90.0000696
"31070","USGS-300008090255800",30.0718683,-90.3842486
"31071","USGS-300018089562300",30.005,-89.9397222
"31072","USGS-300023082594900",30.0066159,-82.9967965
"31073","USGS-300044090255300",30.0124254,-90.4314716
"31074","USGS-300054090014600",30.015,-90.0294444
"31075","USGS-300104090252500",30.0179809,-90.4236937
"31076","USGS-300127093184900",30.0243788,-93.3137659
"31077","USGS-300138090252000",30.0274251,-90.4223048
"31078","USGS-300148090020100",30.0302017,-90.0336821
"31079","USGS-300200090254900",30.033536,-90.4303607
"31080","USGS-300230083013200",30.0418928,-83.0254086
"31081","USGS-300305090250800",30.0515911,-90.4189717
"31082","USGS-300315090223700",30.0543688,-90.377026
"31083","USGS-300329089575900",30.0580556,-89.9663889
"31084","USGS-300342090231300",30.0618686,-90.3870264
"31085","USGS-300343090230800",30.0621464,-90.3856374
"31086","USGS-300402090233600",30.067424,-90.3934155
"31087","USGS-300403089481300",30.0676992,-89.8036733
"31088","USGS-300418090230200",30.0718683,-90.3839708
"31089","USGS-300446092214200",30.0795139,-92.3616694
"31090","USGS-300514092173500",30.0873333,-92.2931111
"31091","USGS-300735083133100",30.1266106,-83.2251379
"31092","USGS-300957093190800",30.166041,-93.319044
"31093","USGS-301042089443500",30.1785296,-89.7431162
"31094","USGS-301141089320300",30.1947222,-89.5341667
"31095","USGS-301150093171600",30.1974289,-93.2879325
"31096","USGS-301154092145900",30.1983889,-92.2497222
"31097","USGS-301159093205500",30.1999288,-93.3487667
"31098","USGS-301203093195900",30.2010399,-93.3332109
"31099","USGS-301210093173900",30.2029843,-93.2943215
"31100","USGS-301212092324200",30.2035387,-92.545137
"31101","USGS-301224093174900",30.206873,-93.2970993
"31102","USGS-301233093180100",30.2093729,-93.3004327
"31103","USGS-301259083143700",30.2166095,-83.2434728
"31104","USGS-301315091190000",30.2210299,-91.3167756
"31105","USGS-301320092365300",30.2224281,-92.6148615
"31106","USGS-301348089401300",30.2301955,-89.6703361
"31107","USGS-301404093144800",30.23465,-93.2468209
"31108","USGS-301417092335000",30.2382607,-92.5640265
"31109","USGS-301520092491800",30.2556889,-92.8216528
"31110","USGS-301538092421900",30.2606972,-92.7052833
"31111","USGS-301552089572800",30.2646411,-89.9578487
"31112","USGS-301604089504700",30.2679731,-89.846455
"31113","USGS-301616089473800",30.2713058,-89.7939528
"31114","USGS-301832093065300",30.3090936,-93.1148748
"31115","USGS-301837089555200",30.3104732,-89.9311814
"31116","USGS-301959092323400",30.33305,-92.5427444
"31117","USGS-302015090001800",30.3376955,-90.0050734
"31118","USGS-302105090022100",30.3515841,-90.0392413
"31119","USGS-302115090034000",30.3543618,-90.0611864
"31120","USGS-302128092373800",30.3577833,-92.6273111
"31121","USGS-302149089552300",30.3638055,-89.923126
"31122","USGS-302226090094200",30.3740836,-90.1617453
"31123","USGS-302238090053900",30.3774168,-90.0942432
"31124","USGS-302313083101800",30.3871619,-83.171528
"31125","USGS-302318091025400",30.3885254,-91.0484367
"31126","USGS-302344091482800",30.3955556,-91.8077778
"31127","USGS-302345088343800",30.3960326,-88.5772396
"31128","USGS-302403092152300",30.4009167,-92.2564722
"31129","USGS-302410091305201",30.4027778,-91.5144444
"31130","USGS-302414090091600",30.4040829,-90.1545231
"31131","USGS-302452092313600",30.4146466,-92.5268031
"31132","USGS-302455088313100",30.4154769,-88.5252932
"31133","USGS-302507088342800",30.4188102,-88.574462
"31134","USGS-302510091203200",30.4194444,-91.3422222
"31135","USGS-302515088301300",30.4210325,-88.5036256
"31136","USGS-302541088290100",30.4282545,-88.4836249
"31137","USGS-302657091025600",30.4493572,-91.0489926
"31138","USGS-302722091063900",30.4563015,-91.1109388
"31139","USGS-302736090050200",30.4601928,-90.0839657
"31140","USGS-302749091063500",30.4638014,-91.1098277
"31141","USGS-302749092203500",30.4638778,-92.3431917
"31142","USGS-302852083143700",30.4813244,-83.2434763
"31143","USGS-303159091512300",30.5332497,-91.856505
"31144","USGS-303159091512700",30.5332497,-91.857616
"31145","USGS-303206092360000",30.5350972,-92.6001333
"31146","USGS-303207091421700",30.5352778,-91.7047222
"31147","USGS-303209092401800",30.5358889,-92.6717222
"31148","USGS-303755092190400",30.6320556,-92.3178333
"31149","USGS-303924085094300",30.6566667,-85.1619444
"31150","USGS-304130092344100",30.6918056,-92.5780833
"31151","USGS-304940097413300",30.8278667,-97.6925639
"31152","USGS-305107085202800",30.8519444,-85.3411111
"31153","USGS-305631093120600",30.9419444,-93.2016667
"31154","USGS-305643093064200",30.9452778,-93.1116667
"31155","USGS-305657093031000",30.9563889,-93.0561111
"31156","USGS-305750093081700",30.9638889,-93.1380556
"31157","USGS-305928093130600",30.9911111,-93.2183333
"31158","USGS-310013093085800",31.0036111,-93.1494444
"31159","USGS-310138093125001",31.0272222,-93.2138889
"31160","USGS-310330093145501",31.0583333,-93.2486111
"31161","USGS-311402102285400",31.2338889,-102.4816944
"31162","USGS-312314110565601",31.3873199,-110.9495315
"31163","USGS-312621110062601",31.4392658,-110.1078556
"31164","USGS-312809110592801",31.4692606,-110.9917549
"31165","USGS-313256110080701",31.5489845,-110.1359118
"31166","USGS-313343110024701",31.5620355,-111.0470346
"31167","USGS-314808106325210",31.8023293,-106.5483219
"31168","USGS-315007106355410",31.8353837,-106.5988789
"31169","USGS-315454106360610",31.9152778,-106.6022222
"31170","USGS-320122106385510",32.022878,-106.6491605
"31171","USGS-320224106372010",32.0400999,-106.6227711
"31172","USGS-320422106413910",32.0728768,-106.6947183
"31173","USGS-320432106382210",32.0756546,-106.6399945
"31174","USGS-320523091354800",32.0898765,-91.5967889
"31175","USGS-320648106400510",32.1136111,-106.6688889
"31176","USGS-320936106431710",32.1600972,-106.7219435
"31177","USGS-320943106425810",32.1620416,-106.7166655
"31178","USGS-321108090465500",32.1855556,-90.7819444
"31179","USGS-321156110420001",32.1988889,-110.7
"31180","USGS-321157110362901",32.1991667,-110.6080556
"31181","USGS-321210106443210",32.2028741,-106.7427786
"31182","USGS-321317106471510",32.2211111,-106.7886111
"31183","USGS-321457106492110",32.2492615,-106.8230603
"31184","USGS-321544091212800",32.2623708,-91.3578932
"31185","USGS-321601106494110",32.2670388,-106.8286162
"31186","USGS-321745106492510",32.2963889,-106.8241667
"31187","USGS-322023090544500",32.3397222,-90.9125
"31188","USGS-322234106511710",32.3762023,-106.855285
"31189","USGS-322517008039551",32.4213889,-80.6652778
"31190","USGS-322517008039552",32.4213889,-80.6652778
"31191","USGS-322518808039571",32.4216667,-80.6658333
"31192","USGS-322518808039572",32.4216667,-80.6658333
"31193","USGS-322525908038381",32.4236111,-80.6438889
"31194","USGS-322525908038382",32.4236111,-80.6438889
"31195","USGS-322804090533900",32.4677778,-90.8941667
"31196","USGS-322841106551010",32.4769444,-106.9197222
"31197","USGS-323045090484300",32.5125,-90.8119444
"31198","USGS-323350090271700",32.5638889,-90.4547222
"31199","USGS-323410106594403",32.569529,-106.996125
"31200","USGS-323414106594903",32.5706401,-106.997514
"31201","USGS-323458092355100",30.582977,-92.5976395
"31202","USGS-323631116420201",32.6088333,-116.70075
"31203","USGS-323805090514700",32.6347222,-90.8630556
"31204","USGS-323917107055603",32.6548028,-107.0994619
"31205","USGS-323931107042003",32.658692,-107.0727946
"31206","USGS-324030091171100",32.6751341,-91.2865009
"31207","USGS-324056107112103",32.6823006,-107.1897421
"31208","USGS-324121107124603",32.6892444,-107.2133539
"31209","USGS-324255107142703",32.7153541,-107.2414103
"31210","USGS-324322091004700",32.7227778,-91.0130556
"31211","USGS-324343114364901",32.7286083,-114.6136417
"31212","USGS-324708107164203",32.7856301,-107.2789116
"31213","USGS-324756508046271",32.7988889,-80.7741667
"31214","USGS-324756508046272",32.7988889,-80.7741667
"31215","USGS-325427080014600",32.9075,-80.0294444
"31216","USGS-325427090524500",32.9075,-90.8791667
"31217","USGS-325539092042501",32.9273889,-92.0737194
"31218","USGS-325725092050401",32.9569611,-92.0844306
"31219","USGS-325738090412900",32.9605556,-90.6913889
"31220","USGS-325829090392400",32.9747222,-90.6566667
"31221","USGS-330019079561500",33.0052778,-79.9375
"31222","USGS-330100088275200",33.0166667,-88.4644444
"31223","USGS-330131114364101",33.0253,-114.6113
"31224","USGS-330139079570800",33.0275,-79.9522222
"31225","USGS-330426090573900",33.0740123,-90.9609365
"31226","USGS-330716106234510",33.1211919,-106.3963912
"31227","USGS-330730090431300",33.125,-90.7202778
"31228","USGS-330735091013700",33.1265108,-91.0270497
"31229","USGS-330830090581600",33.1417885,-90.9712146
"31230","USGS-331150090573600",33.197343,-90.9601032
"31231","USGS-331158106265710",33.1995241,-106.4497268
"31232","USGS-331312091013200",33.2201199,-91.0256609
"31233","USGS-331432090435300",33.2375,-90.7319444
"31234","USGS-331739090212900",33.2942896,-90.3581416
"31235","USGS-331745090212900",33.2959562,-90.3581415
"31236","USGS-331748090213100",33.2970673,-90.3570304
"31237","USGS-331752090211900",33.2979006,-90.3553637
"31238","USGS-331753091011400",33.298174,-91.0206608
"31239","USGS-331754090211300",33.2984562,-90.353697
"31240","USGS-331754090555500",33.2984522,-90.9320466
"31241","USGS-331849080575200",33.3137684,-80.9642629
"31242","USGS-331938091012300",33.3273401,-91.023161
"31243","USGS-331941090562400",33.3281738,-90.9401025
"31244","USGS-331942117035301",33.3283668,-117.0655854
"31245","USGS-331949091012600",33.3302778,-91.0238889
"31246","USGS-331954112371801",33.3317528,-112.6216556
"31247","USGS-332026117040001",33.3405887,-117.0675298
"31248","USGS-332029112353701",33.3415167,-112.5935417
"31249","USGS-332055090165600",33.3487336,-90.2823066
"31250","USGS-332057106211310",33.349244,-106.3541701
"31251","USGS-332100090165900",33.3501224,-90.28314
"31252","USGS-332104090170200",33.3512335,-90.2839733
"31253","USGS-332105090301500",33.3515101,-90.5042548
"31254","USGS-332106112314101",33.3516833,-112.5280444
"31255","USGS-332109090170500",33.3526224,-90.2848067
"31256","USGS-332114090170800",33.3540112,-90.28564
"31257","USGS-332158090571600",33.3662286,-90.9545474
"31258","USGS-332203114421201",33.3674833,-114.7032528
"31259","USGS-332206105320510",33.3684444,-105.5347778
"31260","USGS-332216082143301",33.3711111,-82.2425
"31261","USGS-332227082120501",33.3741667,-82.2013889
"31262","USGS-332242112174701",33.378377,-112.2970994
"31263","USGS-332255112182101",33.3819611,-112.305986
"31264","USGS-332301112151501",33.383655,-112.2548756
"31265","USGS-332333112080301",33.3925446,-112.1348719
"31266","USGS-332343082094601",33.3952778,-82.1627778
"31267","USGS-332349082094301",33.3969444,-82.1619444
"31268","USGS-332358091012300",33.3995609,-91.023161
"31269","USGS-332406080520900",33.4018224,-80.8689828
"31270","USGS-332409111594101",33.4025454,-111.995423
"31271","USGS-332427112100601",33.407544,-112.1690398
"31272","USGS-332430104235610",33.4083333,-104.3988889
"31273","USGS-332430112101001",33.4083773,-112.170151
"31274","USGS-332439082092601",33.4108333,-82.1572222
"31275","USGS-332442082115602",33.4116667,-82.1988889
"31276","USGS-332446082122002",33.4127778,-82.2055556
"31277","USGS-332501090405800",33.4169444,-90.6825
"31278","USGS-332554090503100",33.4317835,-90.8420429
"31279","USGS-332604114373601",33.4344361,-114.6267222
"31280","USGS-332711091015500",33.4531709,-91.0320503
"31281","USGS-332720105450410",33.4555833,-105.7511389
"31282","USGS-332749090103400",33.4641667,-90.1736111
"31283","USGS-332820111564001",33.4722663,-111.9451448
"31284","USGS-332908116011501",33.4855837,-116.0216673
"31285","USGS-333005090494500",33.5013889,-90.8291667
"31286","USGS-333038114340401",33.5106,-114.5676694
"31287","USGS-333130080565000",33.5251537,-80.9470374
"31288","USGS-333238112165201",33.5439293,-112.2818233
"31289","USGS-333346112104501",33.5628185,-112.1798756
"31290","USGS-333406088204000",33.5683333,-88.3444444
"31291","USGS-333407112045401",33.5686524,-112.0823723
"31292","USGS-333557111594201",33.5992081,-111.9957029
"31293","USGS-333600090281000",33.6,-90.4694444
"31294","USGS-333654111421501",33.6150438,-111.704861
"31295","USGS-333751112133801",33.6308722,-112.227934
"31296","USGS-333840112123601",33.6444832,-112.2107113
"31297","USGS-333940090370900",33.6594444,-90.6186111
"31298","USGS-334030090482200",33.675,-90.8061111
